"x1","x2","x3","x4","y1","y2","y3","y4"
3.90879175374284,3.84482591915876,3.89768458185717,19,4.20932466737833,3.09993817560375,5.33401941513456,12.5153931488935
12.1003412563354,12.1029233019799,12.1154152181,8,10.7960917986175,9.12982476034761,8.13792349954694,5.5376304757921
7.01830033930019,7.19344011824578,7.07675502905622,8,4.7898825862864,7.26110674900655,6.40490470903739,7.88421243920922
5.06217178730294,5.08738321494311,5.03216072544456,8,5.66559771185182,4.74187616312318,5.74499855385348,6.8858927731635
10.1406595913693,10.1951542060822,9.89977964218706,8,8.01323255286459,9.13968659724109,7.46244343842939,6.60504407406319
7.83699221955612,7.82069131108001,7.89434461183846,8,6.99762759120669,8.13810853649862,6.71057706385478,5.75170098101255
12.9224309286103,13.110642426461,12.9130419389345,8,7.61072541309986,8.74092546210252,12.6750982043799,7.68898729941342
9.15621746387333,8.82604567250237,8.99328697854653,8,8.81822677170392,8.769417230919,7.12223044019938,8.83215077526867
11.0359722311608,11.0598513244651,11.1235612788238,8,8.32950092233717,9.25916187162604,7.83382998141088,8.49066844069399
14.190869471617,14.1505146725103,13.8656067720614,8,9.90443455037475,8.10124280914105,8.84597384460084,7.03209320819005
5.82669104263186,6.17458692220971,5.94821201218292,8,7.29718638754915,6.12887320884783,6.03050351212546,5.27402821422089
4.14711058931425,4.0236654099077,3.93760187169537,19,4.22654687841795,3.10071472535748,5.32983387753554,12.4994255329808
11.9875133209862,12.0960378628224,11.8067152639851,8,10.7908052935237,9.13070987100154,8.14515949794278,5.58748590004165
6.93671709923074,6.87283062599599,7.03381125023589,8,4.86110420461558,7.2608311207341,6.4639029869996,7.89601253376342
5.08339512310922,4.93890923606232,4.92092068335041,8,5.72300710409041,4.7395101390807,5.70517143736593,6.89149195005652
10.0356707579456,9.83559860186651,9.8695110428147,8,8.05584053861722,9.14183525894117,7.39775003955513,6.60083489903249
8.05287737445906,7.83908950705081,8.14311850657687,8,6.91763652954157,8.14095082881488,6.73662794683129,5.74158770824782
13.1542332591489,13.1517386592925,12.8320810228586,8,7.58384252215549,8.73891226354614,12.7638476270624,7.73112314888276
9.08200328722596,9.12371254861355,9.14085834575817,8,8.75331514312048,8.76976443592179,7.16815304957517,8.86533056245651
10.8702820181847,11.0360804857686,11.034141483251,8,8.34740084400028,9.25849881617725,7.82414044710249,8.46314783538226
13.9848354140297,13.940995399747,13.8641593146138,8,9.95210820338503,8.09856514313258,8.90224916568585,7.02792793670204
5.95051787365228,5.85515163997188,5.89996281014755,8,7.26820848419145,6.13062541104387,6.05403936161101,5.26840353325009
3.97344001196325,3.89023531097919,4.15063491817564,19,4.20563223880623,3.09962661959883,5.38019504758157,12.5124923026562
11.8498015832156,12.0792607390322,11.9338236644864,8,10.830413380947,9.12807266500685,8.17626940792054,5.58189753388986
7.17477553393692,6.89294904442504,6.99282663799822,8,4.76865303598438,7.26125401694048,6.44805985509418,7.88111284178682
5.07478633979335,4.97619049400091,4.8058966556564,8,5.69058386457525,4.73896903919149,5.78291866087541,6.91123169015627
10.050810968224,10.0152931579389,9.95749918986112,8,7.99598613944929,9.13980556618329,7.48717869792506,6.60913902870379
7.880237259157,7.94574542539194,8.10498401829973,8,6.96367855766509,8.13852151360177,6.73858604661375,5.7757517917268
12.8083326472901,12.8552685087547,12.8651432963088,8,7.53202088301163,8.73885782447737,12.7994381923582,7.68962398696225
8.8872086760588,9.02722680233419,9.01058179428801,8,8.76464942886122,8.76857868372835,7.14249928116798,8.82386346969754
11.036907682009,11.0880383604206,11.1251666762866,8,8.27852905532066,9.26150486854371,7.78951175836101,8.45603699158412
13.9095269721933,13.9313799276017,14.1737165637314,8,9.94989764663763,8.10134809141513,8.80702066541649,7.03262394064572
5.89421861125156,6.18740989333019,6.08010431546718,8,7.23125408836827,6.12844555624016,6.06776509643346,5.23810697676614
3.81818550731987,4.19388766940683,3.8405421031639,19,4.21948018293269,3.09943819225766,5.36721822714433,12.5023491362948
11.9501129259355,12.1453724932857,11.8732714718208,8,10.7959428128088,9.130884242462,8.18459613908641,5.57888984029181
7.19013234088197,7.09140768013895,6.84358134819195,8,4.77756006303895,7.25852172527462,6.37720668838732,7.92776125724893
4.91486963815987,5.08980333954096,5.01974055962637,8,5.70284930909518,4.74084400223475,5.78002811145782,6.89975384247955
9.92162326863036,9.94436481148005,9.93789110593498,8,8.09200663770363,9.14039628685918,7.42351533134468,6.5609614895843
7.97576714968309,8.02382010295987,7.94917377140373,8,6.90737641343847,8.13988508924376,6.76846271690167,5.75988393567502
13.0803211563267,12.9801489675418,13.185576734785,8,7.53786964970734,8.73988281418011,12.6990224671233,7.70376703203656
9.06190219521523,8.94280291181058,8.98825588319451,8,8.8676605622666,8.77111041543167,7.1052635161262,8.83639809664805
11.180429234542,11.1164230728522,11.0890445959754,8,8.35952837389521,9.2597349391561,7.78665382376499,8.48541210344993
13.9485466552898,14.1659079281613,14.0708969282918,8,10.0039011043161,8.0981187436888,8.89990472505428,7.01316161865834
5.89115689052269,5.9710964425467,5.81479834131896,8,7.23968968934566,6.1290835312847,6.06208751918003,5.27772706787568
3.81097929421812,3.82206693068147,3.83688942342997,19,4.28069622075185,3.09842745374329,5.32256818981282,12.5277820272883
12.1625328533351,12.0163093668409,12.1244815766811,8,10.8663997549089,9.12849355029408,8.17842956515402,5.5484313300997
7.00885995291173,7.07242411104962,6.98432546006516,8,4.8716682194816,7.25981045989506,6.4490044976417,7.90416312613524
5.08180984314531,5.07217859160155,4.95298114567995,8,5.72752053694893,4.74172446308285,5.77962143846974,6.9155585051002
10.1488895074464,9.94100710805506,9.8544580492191,8,8.06915784992371,9.14109357565735,7.4546400981769,6.55034836650826
8.06665906962007,8.15618500923738,7.83532797172666,8,6.99411201477237,8.14155751806963,6.74400487273,5.75212720859796
13.0893785594031,12.9648625240661,12.8518665647134,8,7.63394896756671,8.73830676522106,12.7717043418474,7.68590461203363
8.97902417518199,8.84262431981042,8.8414419782348,8,8.83065243234951,8.76952433329262,7.04664196568728,8.84029866999481
11.1811061149463,11.0456588395871,11.1394806859083,8,8.29599508544337,9.26152328202967,7.76981258130446,8.44180861387402
14.0405903424136,13.8094142228365,14.1395769957453,8,9.90661767970584,8.10071845339611,8.78769007684663,7.05543120909017
5.82933878470212,5.86532890032977,5.96061162156984,8,7.26170341269486,6.12820884548407,6.07926258047298,5.23871913886629
4.0768500466831,3.95831122417003,3.81483786823228,19,4.30291009091772,3.1003671703022,5.40104956727289,12.4839425092703
12.0878468976356,12.1795888862573,11.9728871044703,8,10.8686148944609,9.12988394644577,8.162909107944,5.53890263527632
7.14827478025109,6.99248769553378,6.95243042875081,8,4.85401695609652,7.26194443884678,6.46640053322725,7.88788761425298
5.00246038557962,5.10277348319069,5.08270532572642,8,5.6304069396304,4.73958764262684,5.75682503142767,6.87475868541282
10.0568875374272,9.95431576771662,10.1767305273563,8,7.99013795675523,9.14187896683812,7.50889854990132,6.60098982436117
7.8253594333306,8.00807990701869,8.0052257697098,8,6.92371713662893,8.1380193466777,6.7626571099516,5.78647370161023
13.1218012162484,12.9145423463546,12.8731159198098,8,7.5527643688973,8.73843076409213,12.7820909946654,7.70441948478576
9.11410724548623,9.01290427865461,8.83270385572687,8,8.83831446505617,8.76901684729196,7.16696454244666,8.86287550400943
11.1073178838938,10.9482963820919,10.9235534315929,8,8.29885498647951,9.26063554047886,7.85904763673805,8.48677449131385
13.9461847249418,13.967919915542,14.0482730288059,8,9.91849931368325,8.10110583886504,8.83260970018059,7.0656911812257
5.99491765880957,5.87681290889159,6.00325013641268,8,7.20724602373596,6.12901042962167,6.01213232723437,5.22593740745913
4.19037709617987,4.07832594960928,4.06158651132137,19,4.23896387497243,3.10012459780648,5.33106436791457,12.4953607231565
11.9982427306473,12.0520215540193,11.8089431366883,8,10.8771014356529,9.12959476897307,8.16220700967498,5.5884110616846
6.95102805960923,6.91257669618353,7.10748407095671,8,4.77936069851182,7.25907241743989,6.35816315747239,7.93985444832128
4.93281125584617,4.91224964372814,4.92219124687836,8,5.69635390602238,4.73911471322458,5.71027704423107,6.88047845232766
9.93525796420872,10.0107961946167,10.1971628580242,8,8.0135440032715,9.14007015701942,7.49807178604789,6.59609075906221
7.93134008357301,7.89036472467706,7.98801441108808,8,7.00201298318151,8.14111509050708,6.81547761386074,5.76819256517105
12.9781829742715,13.1182549764402,13.0310109053738,8,7.60673814020772,8.74030672264379,12.7907774732057,7.68518472174648
8.85262330258265,9.06512553198263,9.15426860330626,8,8.78617306454852,8.77130679991003,7.10670722003095,8.84623315292411
11.0709934236482,11.1474832264706,10.9808617716655,8,8.3171613341039,9.25883854831941,7.84577943875268,8.47837052486371
14.0071664636955,14.1964568351395,14.1841847762465,8,10.0156298690615,8.10074542134348,8.85620797442645,7.02592731428333
6.1796516221948,5.94897703686729,6.04356871023774,8,7.20135780836735,6.13045239879843,6.06177545975335,5.24973666728474
3.97902531065047,4.11470244210213,4.15371309285983,19,4.31727412543166,3.0999922274882,5.38958252789639,12.5028310361458
11.9210993376561,11.8473401296884,11.9560513967648,8,10.8369468514854,9.12811635390669,8.09696722757444,5.53846349154133
7.02803151607513,7.0835780326277,7.17305981181562,8,4.87343666869309,7.26025432171207,6.45851502757706,7.88997963456437
4.97967773685232,5.15144550045952,4.98902627872303,8,5.6497628392363,4.74064537598193,5.72595955976844,6.9034612687258
9.99321825858206,10.0247424341738,10.1319798985496,8,7.9867061690148,9.14039287513681,7.52767109572887,6.60615471442696
7.85069864960387,7.81188793377951,8.18753897501156,8,6.91500452122092,8.14169654474035,6.7827084871009,5.78213102443144
12.8828001176938,12.8912071612664,12.9893110604957,8,7.58476213637553,8.73965456247702,12.6809332542084,7.73574888286181
9.09983430784196,8.8730092164129,9.14132080534473,8,8.80349823767506,8.76982793972455,7.17439570834488,8.85049119685311
10.8815943371505,10.9676904994994,10.8104407863691,8,8.3452661655508,9.2609708909383,7.87078860389069,8.44266916488763
14.1077837517485,13.8022843617946,14.1069435502402,8,9.92758169742301,8.10155949584953,8.87241243264824,7.04520171753597
6.06854557143524,6.01049418048933,6.06287371134385,8,7.29024439701065,6.12842738692742,6.05327817255445,5.24261317939963
4.0374424861744,3.99923945963383,3.88128343345597,19,4.24145601015724,3.09854192903265,5.42852960210666,12.5026563074812
11.8544387198053,12.1770804064348,12.0980992473662,8,10.8363492030781,9.12872780757025,8.15934499013983,5.53703710397705
6.8886388072744,6.98977130772546,7.13665494294837,8,4.87198198901489,7.26056506372709,6.39319633279927,7.88309482197277
4.82794879926369,4.96818128526211,5.10012153247371,8,5.67887682510726,4.73930072558392,5.70320827688836,6.91474961671513
10.0227643387392,9.89847677499056,10.1883589646779,8,8.04583251160942,9.13817673741747,7.44325537812151,6.58237999251112
7.89347483990714,8.08342002751306,8.09326890669763,8,6.89545026188716,8.13847843096871,6.80688388280198,5.76766007605009
12.9146170304157,13.1448537185788,13.0451773392968,8,7.63185763650015,8.74048209070414,12.7826611857358,7.68339609210379
9.01251795534045,9.02292788596824,8.85594376483932,8,8.83031128109805,8.76942165952083,7.04628503294848,8.8478900715895
10.9398207522929,10.8108279207721,11.0024684730917,8,8.3009512077868,9.26127005104627,7.86552258135006,8.48115350871813
13.9470438555814,13.9407960613258,13.8483549061231,8,9.99637136776745,8.09903131207358,8.78215030670352,7.03609481402207
5.82790799206123,6.17267582528293,6.04808339253068,8,7.22111692604423,6.13198582181241,6.03233036061749,5.24113896887284
4.11049067014828,3.9590328254737,3.91507771220058,19,4.25155895759538,3.10038607865479,5.32775218681991,12.4953939668462
12.1589768319391,11.8563193416223,11.8170320041478,8,10.8260064511327,9.13060483806022,8.16780489431135,5.5780029432103
7.15753798931837,7.03957848111168,7.17902563512325,8,4.81751107902546,7.26090856379829,6.42141445168108,7.88776656273752
5.14086327254772,5.14381511453539,4.99932846929878,8,5.64601503570471,4.74051444366947,5.74120735244453,6.90261729747988
9.92153976233676,9.88197559835389,9.90336361424997,8,8.05768158372026,9.13943773657829,7.4319987716116,6.58269903413486
7.94077511569485,8.04879725212231,7.91722561409697,8,6.93428376828041,8.13977747766301,6.8018827258721,5.78966225909069
12.9912441199645,13.0126180961728,12.9675543142483,8,7.6083329925444,8.74103593710996,12.6780153777972,7.72499372027814
9.17910289764404,8.91456413483247,9.11214626049623,8,8.82194938005973,8.77047122141719,7.08612721515261,8.85857139661908
10.9225249251351,11.1608539178036,10.9280925155617,8,8.37199864775129,9.26071139860991,7.79368687577918,8.49712205593009
13.9024906496517,14.1189988122322,14.1962997999042,8,9.94395857745409,8.10160613950249,8.86044153834507,7.01918287934735
6.01887456225231,5.80978942578658,6.01589098135009,8,7.29797095680889,6.12971629233193,6.01426585397683,5.24521668365691
4.11789110442623,4.10717710405588,4.1570826260373,19,4.2292078555217,3.09827787690889,5.40374932658486,12.5059978966508
11.8415441813879,12.1096895372495,11.836843420472,8,10.8268506874116,9.12817851391994,8.10070136646368,5.54714302339591
7.04618751499802,7.05473451958969,6.83384970901534,8,4.80638463940006,7.25934391399287,6.4452852674108,7.92106059886981
5.02476407326758,4.99578630579636,5.03520372565836,8,5.64953964754101,4.73888207450323,5.69158034331538,6.90391997428611
10.1994929315522,10.0078398528509,9.99735340662301,8,8.03357415524311,9.14114661647752,7.4318357867673,6.60950499614701
8.05089638996869,7.81432161536068,7.97046520747244,8,6.93099293182232,8.13890285562445,6.8145259323176,5.73683083901647
13.0363035728224,12.848514986597,12.8633907035924,8,7.63075770483538,8.74076737850439,12.711634784868,7.71896657804959
9.10037123346701,8.98603569287807,8.83033177237958,8,8.77838784138858,8.77161280215345,7.15871921440773,8.81523901690729
10.9687784578651,10.917013645824,11.0277029627934,8,8.28752231710777,9.25952782191895,7.86638271177746,8.47274112652987
14.0058990661055,13.9460667381994,13.861284828186,8,9.97437230231147,8.09834531464241,8.88597827813029,7.02065806703642
5.92125058025122,6.12163362922147,6.07961435159668,8,7.19983381836396,6.12876449343096,6.0971545867566,5.24774290984031
3.82448434485123,3.808257533703,4.05250961119309,19,4.2080608569039,3.09962512155063,5.38022399189509,12.4955440898472
11.8120461996645,12.1845109117217,11.8546045528725,8,10.7842146098642,9.12931559919287,8.14304761148244,5.54498689134605
7.06111135268584,6.90337789449841,6.86900457618758,8,4.78571340034995,7.25809082628228,6.40074946993589,7.93720802656841
4.97468465976417,5.17657869225368,4.91195800090209,8,5.63313608039264,4.7404244654458,5.68622368575819,6.88440232172143
9.80863394699991,9.87261843504384,10.1424395790324,8,8.08162470036279,9.14147611127514,7.47204753910378,6.60959677380975
7.9098745631054,8.05666175615042,7.80781024424359,8,6.89607811130676,8.14126999849733,6.75894988542981,5.74372622653842
12.9755953809246,13.1574468272738,13.0982990962453,8,7.62418246042076,8.7412443116121,12.7463450111542,7.71375202075113
9.0092361391522,8.92755731167272,9.15049167834222,8,8.84735373041686,8.76923043557163,7.10228145824559,8.81447679918259
10.9832975370809,11.0087909930386,10.88968054289,8,8.29493674027082,9.26051058690716,7.84125649946183,8.47950194079429
14.0293065542355,14.1640232898295,13.8947284659371,8,9.91730074748024,8.09866631202586,8.81596248458698,7.04155520318076
6.14150932971388,6.10734413824976,5.96704843426123,8,7.23536318727862,6.13184374685399,6.07730383146368,5.2276354056783
4.10808716258034,4.18297796240076,4.02405975526199,19,4.26071072455589,3.101450753727,5.35930322678015,12.5139582488779
12.1887739639729,12.0857260171324,11.8612868324853,8,10.8443228202341,9.13010030098073,8.21604629661329,5.57019130581059
7.00480044186115,6.91071967426687,7.01646779468283,8,4.78988088103291,7.26079010874499,6.44381375089847,7.90450708165299
5.05704845534638,5.16826964505017,5.16682163774967,8,5.63571424909774,4.73860567447171,5.75414414810948,6.90458348448388
9.8122357477434,10.053338873852,9.93858889872208,8,8.07992629815638,9.1407602324374,7.44143306772597,6.59829121469986
8.19220524290577,7.81614306531847,8.12274870406836,8,6.95182219921332,8.13832893541269,6.80873560019955,5.74379356860649
12.8145728009753,13.1396305255592,13.1795345609076,8,7.6222520984998,8.73870311783906,12.7892859064043,7.70998022683896
9.06478121718392,8.87565078819171,9.15200141724199,8,8.84282764033601,8.77173274434917,7.14819695326313,8.82388945692219
11.1894617760554,11.1014128779061,11.1239316828549,8,8.37034459269606,9.25981085651275,7.86087663645297,8.44481860639062
14.0371020807885,14.168107982073,14.0438782084733,8,9.91514998423215,8.09889682911523,8.81608827553876,7.0699699880369
6.16544503895566,5.88924617124721,5.88593013957143,8,7.25485458253324,6.12939583844133,6.07547022110783,5.27118069842923
4.03221704652533,4.1507951490581,4.03170511117205,19,4.24092381287832,3.09915291315038,5.38450933655351,12.5096483739698
12.1840863402933,12.1634559523314,11.807521999348,8,10.8152370712198,9.12815964157693,8.0861900131572,5.53019455651753
7.11952342558652,7.08810914317146,6.8577788871713,8,4.77262376058754,7.25983754863497,6.37997866770066,7.93617326353677
5.1776953083463,4.81928372569382,5.09487779727206,8,5.71191801385954,4.74193682522979,5.68176390392333,6.91140207100194
10.0312492386438,9.97467199480161,9.85278101442382,8,8.01582415876631,9.13889128377475,7.46008708214387,6.59239351592027
7.91286726435646,7.98817090662196,8.17677820827812,8,6.91433338950854,8.1403650135994,6.7236913723778,5.76827816995326
12.899085568171,13.1536550116725,12.9024744017981,8,7.61748881967086,8.73845004669204,12.7768733858336,7.71913373314776
8.88875183314085,9.07532034814358,9.01733816079795,8,8.82099383813795,8.77112826022878,7.04867445037328,8.83169277740642
10.9110754440539,10.8756358543411,10.9255561701022,8,8.34909136117157,9.25934397741873,7.87381120214425,8.48436058601365
14.1896786008961,13.8684505453333,13.9729310085066,8,10.0111041249847,8.09809483288042,8.78871956678294,7.01766536137089
5.99841497475281,6.09708078661934,5.99664472136647,8,7.27868382538948,6.13125447595119,6.04380493438803,5.23784500722773
3.8893443797715,4.19118655212224,4.19141896283254,19,4.25250253073778,3.10013230141159,5.42992001748085,12.4854728582501
11.8268415812403,11.9386974261142,11.8167269499972,8,10.7857620517891,9.12895369724743,8.20053849912062,5.54350155117456
7.10750469909981,7.0322120398283,6.9654903001152,8,4.8363588822037,7.25850365381502,6.40173236575909,7.93294785770122
5.15139441406354,5.13422691849992,5.13135245433077,8,5.6716312062405,4.74155224262178,5.71350414367951,6.88527514477726
10.0391257244162,10.0409556322731,9.9346318513155,8,8.01469807350729,9.13853637437429,7.39760874597356,6.59763039513491
8.14532512426376,7.94368479428813,8.15862790588289,8,6.90063436080702,8.14147059323825,6.71697422265075,5.76723013687413
12.8659182013944,12.9682977912016,12.8203870314173,8,7.58953808395937,8.7390852111429,12.7452391652651,7.69251021112315
9.05713498229161,9.04286660207435,8.92013490237296,8,8.79516595502477,8.76871666963398,7.14069956261851,8.81948275855742
10.9854092253372,10.872182801459,10.8488667127676,8,8.3197781665381,9.25925669548009,7.78231123555824,8.44304635068402
13.9924473446794,14.1781462240033,13.8419860852882,8,9.99622178169806,8.09950547082629,8.8775319111757,7.06621008342132
5.92263582032174,5.94234201321378,5.98771162275225,8,7.22950570598617,6.12897369091026,6.13480573141761,5.25153526830487
3.88774384725839,3.80160539112985,3.93831678619608,19,4.20242187257949,3.09980005886126,5.45369038081914,12.5223484387761
12.183961892128,12.1028786296956,12.0783710844815,8,10.8351615687767,9.12817403888516,8.16739760958776,5.53493618566077
7.0513058447279,6.82410101089627,7.12193349655718,8,4.80265001794417,7.25894951312616,6.39340465212427,7.91724182170816
5.1750762722455,5.14941703313962,5.16649880157784,8,5.63254023290239,4.73985895138886,5.75331762374379,6.86518605235964
9.83836592771113,10.1219053705223,10.1067973265424,8,8.05146903066523,9.13945392621774,7.49984838112816,6.56992618589662
7.86675556506962,7.95855145286769,8.17523366473615,8,6.89557424892485,8.13994151604827,6.80090115972422,5.78748501812573
12.8052495287731,12.8439399676397,12.8385053555481,8,7.56390890174359,8.74135162852425,12.711181587588,7.72407741093077
9.06878437325358,9.19614361198619,8.95399527316913,8,8.77826253393944,8.76971360844932,7.1730649502445,8.82748177567963
10.8531098802574,10.9437705220655,11.130791609548,8,8.34828771628905,9.25856254376378,7.81001778361574,8.46740026184358
14.1250034292229,13.9890757756308,13.910802269727,8,9.94952650509309,8.10064268234838,8.79400614672713,7.01411236467771
5.94513829499483,6.14507659217343,6.01550021609291,8,7.25172122028563,6.12887223077938,6.01327099291235,5.278418456004
3.9999768037349,3.8169934431091,4.01847124025226,19,4.29622178326454,3.10000556643307,5.41208864432201,12.4976988891046
12.0085468364879,11.80954138292,12.1936059930362,8,10.8965680216001,9.13029262637533,8.19454370342568,5.54242093489971
7.1056670607999,6.90636701555923,6.91954816430807,8,4.78953512083273,7.25956550251227,6.44146927920356,7.90300674681552
4.86927646063268,5.13958427710459,4.83509246725589,8,5.69602393415011,4.74113368665427,5.70444391519949,6.87182920655236
9.90648842817172,10.0376383221708,10.1767933615483,8,8.02410085187573,9.13852065024897,7.39493046846054,6.59918692202773
8.08172636581585,8.02121334103867,8.11391108166426,8,6.91939309415873,8.13890115112811,6.72277748417668,5.76033318222966
13.0862597260624,13.0145281071775,12.8377010883763,8,7.56801378867403,8.74083313493896,12.7014918877352,7.68772066036239
8.87840633261949,9.03935537887737,8.96855206005275,8,8.75651290454809,8.76907839571126,7.09730497867987,8.83771792133339
10.8362313680351,11.1727860298939,11.0595723082311,8,8.32372334645037,9.26140920675918,7.78481917913631,8.4510559399426
